id,category_id,name,name_or,slug,sku,description,description_or,short_desc,short_desc_or,price,mrp,show_strikethrough,unit,stock_qty,low_stock_threshold,min_order_qty,max_order_qty,images,tags,meta_title,meta_description,auto_keywords,meta_keywords,gtin,mpn,brand,condition,google_product_category,rating_avg,rating_count,is_active,is_featured,display_order,created_at,updated_at,packaging_form,pack_type,units_per_pack,unit_type,price_per_pack,unit_or,variants
f3277f94-22eb-40dd-8138-eac91123ceb8,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freedom SF 1/2ltr (1x24)Bottle,Freedom ସୂର୍ଯ୍ୟମୁଖୀ ତେଲ 1/2ltr (1x24)Bottle,freedom-sf-1-2ltr-1x24-bottle,BCR-EDI-2026-6198,"<p><strong>Freedom SF 1/2ltr (1x24)Bottle</strong> by Freedom, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freedom</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 24 Bottles</li></ul>","<p><strong>Freedom SF 1/2ltr (1x24)Bottle</strong> (Freedom) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freedom</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 24 Bottles</li></ul>",Freedom edible oil at wholesale price — 1 Box = 24 Bottles.,Freedom ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 24 Bottles।,2140,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freedom%20SF%201-2ltr%20%281x24%29Bottle.png"],[],Freedom SF 1/2ltr (1x24)Bottle Wholesale Price Odisha | BCR TRADERS,"Buy Freedom SF 1/2ltr (1x24)Bottle in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 24 Bottles. Best B2B rates — order now.",[],"[""Freedom SF 1/2ltr (1x24)Bottle"", ""Freedom wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freedom SF 1/2ltr (1x24)Bottle price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freedom,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Bottle,Box,24,Bottle,,ବକ୍ସ,[]
acd56fa3-90fe-495e-b947-da856086de07,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freedom SF 1/2ltr pouch (1x20),Freedom ସୂର୍ଯ୍ୟମୁଖୀ ତେଲ 1/2ltr ଥଲି (1x20),freedom-sf-1-2ltr-pouch-1x20,BCR-EDI-2026-5054,"<p><strong>Freedom SF 1/2ltr pouch (1x20)</strong> by Freedom, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freedom</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 20 Pouches</li></ul>","<p><strong>Freedom SF 1/2ltr pouch (1x20)</strong> (Freedom) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freedom</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 20 Pouches</li></ul>",Freedom edible oil at wholesale price — 1 Box = 20 Pouches.,Freedom ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 20 Pouches।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freedom%20SF%201-2ltr%20pouch%20%281x20%29.png"],[],Freedom SF 1/2ltr pouch (1x20) Wholesale Price Odisha | BCR TRADERS,"Buy Freedom SF 1/2ltr pouch (1x20) in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 20 Pouches. Best B2B rates — order now.",[],"[""Freedom SF 1/2ltr pouch (1x20)"", ""Freedom wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freedom SF 1/2ltr pouch (1x20) price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freedom,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pouch,Box,20,Pouch,,ବକ୍ସ,[]
605decb2-3913-4681-9c32-53098c2f331b,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freedom SF 1ltr (1X12)Bottle,Freedom ସୂର୍ଯ୍ୟମୁଖୀ ତେଲ 1ltr (1X12)Bottle,freedom-sf-1ltr-1x12-bottle,BCR-EDI-2026-5854,"<p><strong>Freedom SF 1ltr (1X12)Bottle</strong> by Freedom, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freedom</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 12 Bottles</li></ul>","<p><strong>Freedom SF 1ltr (1X12)Bottle</strong> (Freedom) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freedom</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 12 Bottles</li></ul>",Freedom edible oil at wholesale price — 1 Box = 12 Bottles.,Freedom ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 12 Bottles।,2112,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freedom%20SF%201ltr%20%281X12%29Bottle.png"],[],Freedom SF 1ltr (1X12)Bottle Wholesale Price Odisha | BCR TRADERS,"Buy Freedom SF 1ltr (1X12)Bottle in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 12 Bottles. Best B2B rates — order now.",[],"[""Freedom SF 1ltr (1X12)Bottle"", ""Freedom wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freedom SF 1ltr (1X12)Bottle price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freedom,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Bottle,Box,12,Bottle,,ବକ୍ସ,[]
5d567207-dba1-41af-a44b-1d4a4faf29e1,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freedom SF 2ltr,Freedom ସୂର୍ଯ୍ୟମୁଖୀ ତେଲ 2ltr,freedom-sf-2ltr,BCR-EDI-2026-0841,"<p><strong>Freedom SF 2ltr</strong> by Freedom, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freedom</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 6 Bottle/Pouches</li></ul>","<p><strong>Freedom SF 2ltr</strong> (Freedom) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freedom</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 6 Bottle / Pouches</li></ul>",Freedom edible oil at wholesale price — 1 Box = 6 Bottle/Pouches.,Freedom ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 6 Bottle / Pouches।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freedom%20SF%202ltr.png"],[],Freedom SF 2ltr Wholesale Price Odisha | BCR TRADERS,"Buy Freedom SF 2ltr in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 6 Bottle/Pouches. Best B2B rates — order now.",[],"[""Freedom SF 2ltr"", ""Freedom wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freedom SF 2ltr price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freedom,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Bottle,Box,6,Bottle/Pouch,,ବକ୍ସ,[]
d8c9a253-e3a3-480e-9932-047097157a0e,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freedom SF 5ltr,Freedom ସୂର୍ଯ୍ୟମୁଖୀ ତେଲ 5ltr,freedom-sf-5ltr,BCR-EDI-2026-0638,"<p><strong>Freedom SF 5ltr</strong> by Freedom, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freedom</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 4 Bottle/Pouches</li></ul>","<p><strong>Freedom SF 5ltr</strong> (Freedom) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freedom</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 4 Bottle / Pouches</li></ul>",Freedom edible oil at wholesale price — 1 Box = 4 Bottle/Pouches.,Freedom ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 4 Bottle / Pouches।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freedom%20SF%205ltr.png"],[],Freedom SF 5ltr Wholesale Price Odisha | BCR TRADERS,"Buy Freedom SF 5ltr in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 4 Bottle/Pouches. Best B2B rates — order now.",[],"[""Freedom SF 5ltr"", ""Freedom wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freedom SF 5ltr price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freedom,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Bottle,Box,4,Bottle/Pouch,,ବକ୍ସ,[]
78393eac-0d92-4f9a-8e64-50ffd933217a,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freedom SF Tin 15ltr,Freedom ସୂର୍ଯ୍ୟମୁଖୀ ତେଲ ଟିଣ 15ltr,freedom-sf-tin-15ltr,BCR-EDI-2026-8466,"<p><strong>Freedom SF Tin 15ltr</strong> by Freedom, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freedom</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Tin (sold individually)</li></ul>","<p><strong>Freedom SF Tin 15ltr</strong> (Freedom) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freedom</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> ଅଲଗା ଅଲଗା ବିକ୍ରି ହୁଏ</li></ul>",Freedom edible oil at wholesale price — 1 Tin (sold individually).,Freedom ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — ଅଲଗା ଅଲଗା ବିକ୍ରି ହୁଏ।,0,0,FALSE,Tin/Can,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freedom%20SF%20Tin%2015ltr.png"],[],Freedom SF Tin 15ltr Wholesale Price Odisha | BCR TRADERS,"Buy Freedom SF Tin 15ltr in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Tin (sold individually). Best B2B rates — order now.",[],"[""Freedom SF Tin 15ltr"", ""Freedom wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freedom SF Tin 15ltr price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freedom,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Tin,Tin/Can,1,Tin/Can,,ଟିଣ,[]
ba42b21e-bc7b-41bb-aeb4-8db6e22e343c,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freshline 275gm,Freshline 275gm,freshline-275gm,BCR-EDI-2026-9450,"<p><strong>Freshline 275gm</strong> by Freshline, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freshline</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 20 Bottle/Pouches</li></ul>","<p><strong>Freshline 275gm</strong> (Freshline) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freshline</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 20 Bottle / Pouches</li></ul>",Freshline edible oil at wholesale price — 1 Box = 20 Bottle/Pouches.,Freshline ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 20 Bottle / Pouches।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freshline%20275gm.png"],[],Freshline 275gm Wholesale Price Odisha | BCR TRADERS,"Buy Freshline 275gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 20 Bottle/Pouches. Best B2B rates — order now.",[],"[""Freshline 275gm"", ""Freshline wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freshline 275gm price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freshline,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Bottle,Box,20,Bottle/Pouch,,ବକ୍ସ,[]
ca2bcdfd-4096-4cd1-a442-12ac9795e1a8,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Freshline 550gm,Freshline 550gm,freshline-550gm,BCR-EDI-2026-3285,"<p><strong>Freshline 550gm</strong> by Freshline, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Freshline</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 10 Bottle/Pouches</li></ul>","<p><strong>Freshline 550gm</strong> (Freshline) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Freshline</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 10 Bottle / Pouches</li></ul>",Freshline edible oil at wholesale price — 1 Box = 10 Bottle/Pouches.,Freshline ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 10 Bottle / Pouches।,840,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Freshline%20550gm.png"],[],Freshline 550gm Wholesale Price Odisha | BCR TRADERS,"Buy Freshline 550gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 10 Bottle/Pouches. Best B2B rates — order now.",[],"[""Freshline 550gm"", ""Freshline wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Freshline 550gm price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Freshline,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Bottle,Box,10,Bottle/Pouch,,ବକ୍ସ,[]
b71abad8-d114-4a65-a491-ec3386924358,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Ganesh Oil Tin 15ltr,Ganesh ତେଲ ଟିଣ 15ltr,ganesh-oil-tin-15ltr,BCR-EDI-2026-3873,"<p><strong>Ganesh Oil Tin 15ltr</strong> by Ganesh, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Ganesh</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Tin (sold individually)</li></ul>","<p><strong>Ganesh Oil Tin 15ltr</strong> (Ganesh) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Ganesh</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> ଅଲଗା ଅଲଗା ବିକ୍ରି ହୁଏ</li></ul>",Ganesh edible oil at wholesale price — 1 Tin (sold individually).,Ganesh ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — ଅଲଗା ଅଲଗା ବିକ୍ରି ହୁଏ।,2150,0,FALSE,Tin/Can,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Ganesh%20Oil%20Tin%2015ltr.png"],[],Ganesh Oil Tin 15ltr Wholesale Price Odisha | BCR TRADERS,"Buy Ganesh Oil Tin 15ltr in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Tin (sold individually). Best B2B rates — order now.",[],"[""Ganesh Oil Tin 15ltr"", ""Ganesh wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Ganesh Oil Tin 15ltr price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Ganesh,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Tin,Tin/Can,1,Tin/Can,,ଟିଣ,[]
75d43ec0-8411-402b-82ee-447ca4efab96,9d7080a0-d28d-4fe5-b01f-de896e38e40c,Ganesh Tin 13.5kg,Ganesh ଟିଣ 13.5kg,ganesh-tin-13-5kg,BCR-EDI-2026-0324,"<p><strong>Ganesh Tin 13.5kg</strong> by Ganesh, available for wholesale and bulk purchase from BCR TRADERS. Pure, high-quality edible oil for healthy daily cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Ganesh</li><li><strong>Category:</strong> Edible Oil</li><li><strong>Packaging:</strong> 1 Box = 16 Tins</li></ul>","<p><strong>Ganesh Tin 13.5kg</strong> (Ganesh) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ସୁସ୍ଥ ଦୈନନ୍ଦିନ ରୋଷେଇ ପାଇଁ ଶୁଦ୍ଧ ଉଚ୍ଚମାନର ଖାଦ୍ୟ ତେଲ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Ganesh</li><li><strong>ବର୍ଗ:</strong> ଖାଦ୍ୟ ତେଲ</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 16 ଟିଣ</li></ul>",Ganesh edible oil at wholesale price — 1 Box = 16 Tins.,Ganesh ଖାଦ୍ୟ ତେଲ ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 16 ଟିଣ।,2010,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/Ganesh%20Tin%2013.5kg.png"],[],Ganesh Tin 13.5kg Wholesale Price Odisha | BCR TRADERS,"Buy Ganesh Tin 13.5kg in bulk at wholesale prices from BCR TRADERS, Odisha's trusted edible oil distributor. 1 Box = 16 Tins. Best B2B rates — order now.",[],"[""Ganesh Tin 13.5kg"", ""Ganesh wholesale"", ""edible oil wholesale Odisha"", ""buy edible oil in bulk"", ""Ganesh Tin 13.5kg price"", ""wholesale edible oil distributor"", ""BCR Traders edible oil"", ""bulk edible oil Odisha""]",,,Ganesh,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Tin,Box,16,Tin,,ବକ୍ସ,[]
